colony_id,chla.ug.cm2,chlc2.ug.cm2,timepoint,host_prot_ug.cm2,holobiont_prot_ug.cm2,surface.area.cm2,cells.cm2,Host_AFDW.mg.cm2,Sym_AFDW.mg.cm2,Host_DW.mg.cm2,Sym_DW.mg.cm2,code,holobiont_mgprot,host_mgprot,host_mgafdw,sym_mgafdw,cells,cells.holobiont.mgprot,chla.ug.holobiont.mgprot,chlc2.ug.holobiont.mgprot,holobiont_prot_mg.cm2,host_prot_mg.cm2,chla.ug.cell,chlc2.ug.cell,Total_Chl_cm2
ACR-431,2.690448645,0.847749614,JANUARY,1031.363233,1841.808216,19.21764366,515151.6063,2.48989943,0.795102681,37.35759767,28.51338123,ACR-431 - JANUARY,35.39521398514831,19.820371095819556,47.84999999497711,15.279999996568653,9900000.00075001,279698.8317376471,1.460764818849087,0.4602811555706514,1.841808216,1.031363233,5.222634680931597e-6,1.6456313124767985e-6,3.538198259
ACR-432,3.065413956,1.094448508,JANUARY,303.4841407,526.5756447,22.75255512,561612.7478,0.843861267,1.335674162,47.06130781,33.49601818,ACR-432 - JANUARY,11.980941380886286,6.9050396393225855,19.199999991050536,30.389999993264812,12778125.00041416,1066537.6445960796,5.821412339999933,2.0784259944713694,0.5265756447,0.3034841407,5.458234286896292e-6,1.948760088312226e-6,4.159862464
ACR-433,2.120682674,0.562064093,JANUARY,609.3737102,1089.129888,33.00379836,412578.7741,1.054424089,0.792030048,19.88301446,12.40342083,ACR-433 - JANUARY,35.945423211401376,20.111647057325875,34.80000001928269,26.13999999925312,13616666.668012388,378815.0326657825,1.9471347700266222,0.5160670909804287,1.089129888,0.6093737102,5.140067320782707e-6,1.3623194606317002e-6,2.6827467670000003
ACR-434,1.389597223,0.407334251,JANUARY,974.8034502,1487.191541,17.1609679,466174.1719,1.469905436,0.735389756,41.86885053,32.11706957,ACR-434 - JANUARY,25.521646296252534,16.728570717691447,25.2250000032315,12.619999996704832,7999999.999784982,313459.4025370401,0.9343767663347676,0.2738949488148009,1.4871915409999998,0.9748034502,2.980854167309135e-6,8.737812507711776e-7,1.796931474
ACR-435,2.44067203,0.713614057,JANUARY,944.457047,1587.63202,25.77329764,885121.5051,2.040629443,0.809946802,48.54787181,21.12341259,ACR-435 - JANUARY,40.91851259425443,24.341772580526467,52.59375000738641,20.87500000051215,22812499.998507075,557510.48980481,1.5373033544637125,0.44948328580573726,1.58763202,0.944457047,2.7574429227366426e-6,8.062328763770989e-7,3.154286087
ACR-436,3.916156453,-0.031705068,JANUARY,969.938581,1989.691842,36.60298093,602865.2887,2.718357835,0.723438346,43.78331926,31.1690461,ACR-436 - JANUARY,72.82865254930257,35.50264338361426,99.49999999542109,26.479999982668744,22066666.665645048,302994.30091345776,1.968222601276565,-0.015934662509411848,1.989691842,0.969938581,6.4959063432639776e-6,-5.259063441580427e-8,3.884451385
ACR-437,3.31878935,0.942963851,JANUARY,807.3658623,1470.865419,24.26292638,929916.6822,1.993782582,0.996376102,36.88420498,19.98522323,ACR-437 - JANUARY,35.68749937608485,19.58905847871012,48.37500000479231,24.17500000961737,22562499.99975246,632224.1791721667,2.256351469773728,0.6410945820189957,1.470865419,0.8073658623,3.568910434156743e-6,1.0140304707397365e-6,4.261753200999999
ACR-438,2.88426918,0.817981827,JANUARY,963.2115037,1577.861553,24.80923088,975443.379,2.541392771,2.042788035,88.4973021,49.0043406,ACR-438 - JANUARY,39.14553156505236,23.896536581565275,63.05000001250197,50.67999999921653,24199999.999978345,618205.9364748334,1.8279608717989975,0.51841166003745065,1.577861553,0.9632115037,2.9568801655682773e-6,8.385743802357594e-7,3.702251007
ACR-439,2.572268912,0.707250923,JANUARY,742.5289945,1321.501243,27.2836689,715446.3013,1.878046541,1.064959412,59.80390709,43.35809837,ACR-439 - JANUARY,36.05540236495044,20.25891523458792,51.240000003434275,29.055999988946688,19520000.00039884,541389.0490756051,1.9464748335465623,0.5351874822262275,1.321501243,0.7425289945,3.595334698531622e-6,9.885450825797705e-7,3.2795198350000003
ACR-448,2.573749267,0.698119732,JANUARY,844.8317604,1429.176382,24.42360417,800591.6405,1.481763287,1.118917577,36.21414733,30.56346617,ACR-448 - JANUARY,34.905638243080716,20.633836506253882,36.189999995326104,27.327999999503497,19553333.32938294,560176.931681201,1.8008618806016625,0.488476958332495,1.429176382,0.8448317604,3.2148090696932527e-6,8.720047733248846e-7,3.271868999
ACR-449,4.381578101,1.469690496,JANUARY,455.8391803,612.8302963,14.84720767,628625.4992,1.310684166,1.015140377,39.12385499,15.29338075,ACR-449 - JANUARY,9.098818675633733,6.7679389740366735,19.460000002382753,15.071999991521091,9333333.333279818,1025774.1873979867,7.149741335332215,2.3982014350030423,0.6128302963,0.45583918030000004,6.970092855883311e-6,2.3379428576638303e-6,5.851268597
ACR-451,3.072595127,0.938502092,JANUARY,2047.007666,2988.802894,44.47619282,714989.2556,1.537901418,1.609850022,49.43993315,24.55560898,ACR-451 - JANUARY,132.93057381451803,91.04310765703416,68.40000000511942,71.59999998975324,31799999.99629387,239222.61887370885,1.0280353827173454,0.3140060168852339,2.988802894,2.047007666,4.297400419565129e-6,1.3126100632273611e-6,4.011097219
ACR-456,3.171342544,0.898745628,JANUARY,934.5221329,1685.655871,27.50861781,839130.9767,1.1941712310000001,1.585684904,21.71319563,21.49035637,ACR-456 - JANUARY,46.37006311452166,25.707412188932125,32.84999999327623,43.61999999122254,23083333.330572315,497806.81284738926,1.8813700937182567,0.5331726620255102,1.685655871,0.9345221329,3.779317689440745e-6,1.0710433209538313e-6,4.070088172
ACR-457,2.324183443,0.653109023,JANUARY,889.5867802,1547.921412,28.18346455,405453.4642,1.594463304,0.790357054,31.02971952,19.63882045,ACR-457 - JANUARY,43.62578824128794,25.071637483915342,44.93750000455987,22.275000013251436,11427083.334955394,261934.1402326955,1.501486719533795,0.4219264737452963,1.547921412,0.8895867802,5.732306289664697e-6,1.6108113030644566e-6,2.9772924659999997
ACR-458,3.243982708,0.993525559,JANUARY,869.2442492,1500.474874,23.94157079,701577.8181,1.362692544,1.02228046,37.5342958,24.31231455,ACR-458 - JANUARY,35.92372541448733,20.8110727260222,32.625000007181185,24.475000000323764,16796874.996734895,467570.5206777092,2.1619706962184027,0.662140750382202,1.500474874,0.8692442492,4.623838759305837e-6,1.4161302329806368e-6,4.237508267
ACR-459,3.116424658,0.85947244,JANUARY,NA,961.96323,17.93222131,737034.5502,3.403092062,0.943552932,32.78093605,22.70717013,ACR-459 - JANUARY,17.25013753244243,NA,61.02499999408823,16.91999999432338,13216666.667302705,766177.4662634456,3.2396504989073236,0.893456644907311,0.96196323,NA,4.228329129420506e-6,1.1661223205435559e-6,3.975897098
ACR-460,1.869505787,0.489356553,JANUARY,1448.228529,2842.46585,22.23838618,765380.7788,1.393986045,2.141567271,37.95919556,26.78184447,ACR-460 - JANUARY,63.21185327576195,32.20626530479533,30.999999998240856,47.62500000294671,17020833.333703555,269266.4817063677,0.657705628020122,0.17215916701338732,2.84246585,1.4482285289999999,2.442582618720971e-6,6.393635253908993e-7,2.35886234
ACR-461,3.664970501,1.430777401,JANUARY,528.9603658,895.982485,25.54834873,827450.7376,2.064516989,1.162814878,35.23280544,27.97033998,ACR-461 - JANUARY,22.890872982751993,13.514063889806765,52.74499999398157,29.708000011576406,21140000.001100525,923512.1795935554,4.090448822780281,1.5968809937171933,0.895982485,0.5289603657999999,4.429231052026317e-6,1.7291390725566742e-6,5.095747902
ACR-462,2.215268881,0.9041396,JANUARY,478.8464693,724.955747,11.34443177,749045.8908,1.636265295,0.77958951,68.5801207,48.81161183,ACR-462 - JANUARY,8.224211008110883,5.43224109927925,18.56249999674642,8.844000004802732,8497500.00077947,1033229.8128536664,3.0557298016702252,1.2471652286936072,0.724955747,0.4788464693,2.9574541536220657e-6,1.2070550163947313e-6,3.1194084810000002
ACR-464,2.947248118,0.821803657,JANUARY,1021.96894,1995.083932,26.51241549,782526.461,2.06695614,0.869026815,45.22334075,36.52635877,ACR-464 - JANUARY,52.8944941426069,27.094865155154878,54.799999983286604,23.039999991231362,20746666.66595128,392227.3386340922,1.4772552025144574,0.4119143279231222,1.995083932,1.02196894,3.7663239070966056e-6,1.0501928023619893e-6,3.7690517750000003
ACR-465,2.577826878,0.948473094,JANUARY,1303.354314,2603.552421,30.17586919,611415.694,2.123799636,0.828145159,43.14556747,24.0804994,ACR-465 - JANUARY,78.56445728540382,39.329849287486184,64.08750000170562,24.989999988315752,18450000.002857067,234839.01805409428,0.9901190608675667,0.3642995955640103,2.603552421,1.303354314,4.216160794197737e-6,1.5512737132979122e-6,3.5262999720000003
ACR-414,0.9866078064223962,0.16272407379508833,JULY,315.48794053776476,490.65103300598435,13.648871664783993,485388.1085,1.410372994,0.3956371,136.776874,85.12791596,ACR-414 - JULY,6.696832981692375,4.306054412186954,19.249999994583167,5.400000003727311,6625000.000528748,989273.5892682404,2.010813674186971,0.33164930439085333,0.49065103300598434,0.31548794053776474,2.032616352039033e-6,3.352452829921117e-7,1.1493318802174846
ACR-415,2.9754835869638425,0.6207378204690749,JULY,385.2438967238552,590.1095180798244,16.313650733167314,1126868.145,1.011422904,0.723320622,114.2448144,71.06931606,ACR-415 - JULY,9.626840572271938,6.284734378237354,16.499999999381814,11.799999995405338,18383333.33986214,1909591.5427135476,5.042256557131735,1.0519027425433043,0.5901095180798244,0.3852438967238552,2.6404895729516274e-6,5.508522210192345e-7,3.5962214074329175
ACR-416,1.5815817754912644,0.061914395459529155,JULY,342.45846006293016,480.81510171191053,15.884835710668845,1047120.262,1.054464793,0.553987473,116.5073428,74.8386714,ACR-416 - JULY,7.63766889790223,5.439896375828294,16.749999999489432,8.799999994373591,16633333.331182517,2177802.3574380195,3.289376248499988,0.1287696564419192,0.48081510171191055,0.3424584600629302,1.5104108218385945e-6,5.912825652067189e-8,1.6434961709507936
ACR-417,2.445260799186472,0.3798630412715617,JULY,642.2863931037975,879.723027029426,25.96198873938279,1138844.445,2.156999626,0.539249906,188.4948048,134.7624034,ACR-417 - JULY,22.8393593215137,16.67503210521958,56.00000000106489,13.999999987285229,29566666.656998646,1294548.863686737,2.7795803043185314,0.4317984520130738,0.8797230270294261,0.6422863931037975,2.1471420525622984e-6,3.335512966141409e-7,2.8251238404580334
ACR-418,2.182911158407724,0.39742920910002405,JULY,558.2470671033302,756.2746426928993,18.488355490123823,1664335.876,2.636794821,0.527358964,147.2771606,94.28637398,ACR-418 - JULY,13.982274442272697,10.321070227925377,48.75000000516541,9.749999997335411,30770833.33045464,2200703.001324662,2.8864000393229365,0.5255091029958124,0.7562746426928993,0.5582470671033302,1.3115809073671163e-6,2.387914692166523e-7,2.5803403675077483
ACR-420,1.9350717876202972,0.38960002636168883,JULY,474.76558086877424,NA,14.659649932101804,1558359.177,0.767412595,0.429751053,102.3370276,64.27165753,ACR-420 - JULY,NA,6.959897215347199,11.249999996185819,6.299999994932128,22845000.00329827,NA,NA,NA,NA,0.47476558086877424,1.2417367036946561e-6,2.500065659520859e-7,2.324671813981986
ACR-421,2.484269625028688,0.6511106621361196,JULY,434.8517402672254,696.513496953561,15.364131754777855,1863105.606,1.403431079,0.797311569,168.1749767,115.5483452,ACR-421 - JULY,10.701325136175576,6.68111943126009,21.56250000650605,12.249999995724655,28625000.00364924,2674902.373247506,3.5667214431514784,0.9348141349506847,0.696513496953561,0.4348517402672254,1.333402474356941e-6,3.4947598248819804e-7,3.135380287164808
ACR-422,2.3452665093804286,0.718013221966346,JULY,478.48046895094615,819.919237444418,29.484397852763024,1396783.938,1.676734259,0.842818637,140.7647028,99.78158668,ACR-422 - JULY,24.174825003945294,14.107708511326322,49.4374999857138,24.850000011031458,41183333.34234108,1703562.8318145021,2.8603628287711853,0.8757121301413786,0.819919237444418,0.47848046895094615,1.679047450057683e-6,5.14047450312495e-7,3.063279731346775
ACR-423,3.6273820212056807,0.587261026601257,JULY,464.0109698655434,707.2030323431376,13.526353086927287,1827297.166,1.977621006,0.739297572,140.7215964,85.61805185,ACR-423 - JULY,9.565877919618938,6.276376214608917,26.749999999280345,9.999999995180048,24716666.662057582,2583836.7235865984,5.129194665904176,0.8303994747526983,0.7072030323431375,0.4640109698655434,1.985107889783528e-6,3.213823331684941e-7,4.214643047806938
ACR-424,1.8969777899202604,0.4048016080871088,JULY,449.8195361024303,662.1691587077848,20.019837713332628,933449.1252,1.186323303,0.736769209,132.2644338,88.19502062,ACR-424 - JULY,13.25651909610385,9.00531411305722,23.75000000160473,14.74999999636045,18687500.00015631,1409683.7838560992,2.864793331091091,0.6113265813785019,0.6621691587077848,0.44981953610243025,2.0322240802505607e-6,4.336622073542319e-7,2.301779398007369
ACR-425,2.4603385983593773,0.617583518695955,JULY,325.5310405288264,NA,20.54054166922361,1011414.418,0.88544403,0.686447331,54.84397725,29.47341943,ACR-425 - JULY,NA,6.686583902608079,18.187499993980282,14.100000006132833,20774999.997782547,NA,NA,NA,NA,0.3255310405288264,2.43257220242571e-6,6.106137184767272e-7,3.077922117055332
ACR-426,2.754014094576889,0.34649899039169113,JULY,495.0673774035005,814.8303956926383,26.421433406345436,1286834.044,2.195187487,0.605568962,185.2435454,130.973212,ACR-426 - JULY,21.528987037259142,13.080389743720671,58.00000000221329,16.000000002432728,33999999.99856419,1579266.1280218195,3.379861759128251,0.4252406294897151,0.8148303956926383,0.4950673774035005,2.1401470589139073e-6,2.692647058937237e-7,3.1005130849685805
ACR-427,1.2110391505546358,0.13257878659624348,JULY,315.86230862079015,484.4235501824588,16.895613977986663,1254763.516,1.094958729,0.461658275,109.7651735,70.10103341,ACR-427 - JULY,8.184633305728674,5.3366876366525595,18.50000000701091,7.800000004143211,21199999.99999729,2590219.8923388254,2.4999592817039886,0.2736836112660243,0.4844235501824588,0.3158623086207901,9.651533018869157e-7,1.0566037735850415e-7,1.3436179371508794
ACR-428,3.3866507693112857,1.2997038314309044,JULY,393.41005553340324,782.6309103673807,26.176396250632024,1386427.158,1.39677363,1.088767137,99.97413223,68.2141263,ACR-428 - JULY,20.48645682776943,10.298057502625515,36.56250001131368,28.500000002778165,36291666.660445616,1771495.5282678357,4.327264262692529,1.6606855341565805,0.7826309103673806,0.39341005553340325,2.4427181404876124e-6,9.374483354075385e-7,4.68635460074219
ACR-429,2.6969153257835274,0.7981503635030316,JULY,400.1825600791974,609.6053981186132,16.926243622450833,1420378.154,1.384684075,0.694188283,152.7103448,103.3986063,ACR-429 - JULY,10.318329482116777,6.773587505356562,23.437499993577983,11.749999997908844,24041666.67061099,2329996.0242865696,4.4240345215230175,1.309290183397839,0.6096053981186131,0.4001825600791974,1.8987305022881441e-6,5.619280761643083e-7,3.495065689286559
ACR-430,1.777411677370997,0.1445981308211608,JULY,376.8589572669939,516.5068356480284,14.598390643173452,1312359.273,1.111423882,0.421964321,144.8447333,96.72710058,ACR-430 - JULY,7.540168556659306,5.501534275562588,16.224999999588317,6.159999995439438,19158333.331445117,2540836.21440066,3.4412161750792536,0.27995395383246513,0.5165068356480285,0.3768589572669939,1.3543636364971202e-6,1.1018181819267778e-7,1.9220098081921577
ACR-431,2.3474437714856653,0.28992435719795373,JULY,525.3583885709709,840.3895868986992,20.448652735831093,1811447.783,-9.713353861,0.855802102,191.5113944,144.6183295,ACR-431 - JULY,17.184834825300047,10.742871249743597,-198.62500000383315,17.4999999943923,37041666.66365812,2155485.754749544,2.793280411943784,0.34498804092500174,0.8403895868986992,0.5253583885709708,1.2958937008926552e-6,1.6005118111536187e-7,2.637368128683619
ACR-432,3.4279242572720974,1.108458147889585,JULY,397.50914002664103,678.6498183407907,18.610874067980518,1252627.895,1.628752088,0.671650346,142.9157755,94.89076083,ACR-432 - JULY,12.63026630539831,7.39799254590705,30.31249999772832,12.500000007121542,23312500.007884525,1845764.7245268703,5.05109434148663,1.6333285855724815,0.6786498183407907,0.39750914002664106,2.736586236786701e-6,8.849061659205546e-7,4.536382405161683
ACR-433,1.5187675742944862,0.3197322109409172,JULY,349.351782865803,522.9485048777824,17.110021489235898,757353.4225,1.826415006,0.423728281,153.596388,101.4960736,ACR-433 - JULY,8.947660156222641,5.977416512136762,31.25000000092291,7.249999993506987,12958333.333921354,1448237.0930135846,2.9042392513378257,0.611402858902219,0.5229485048777824,0.349351782865803,2.0053617362434064e-6,4.2217041798727355e-7,1.8384997852354035
ACR-434,1.2278227108992266,0.2188723503163161,JULY,311.0784514894644,452.3284236527338,14.720909221030157,786862.6292,0.96801086,0.543444694,123.0732404,78.89458338,ACR-434 - JULY,6.658685662683564,4.579357644995039,14.249999995031333,8.00000000702451,11583333.333874313,1739582.5423610748,2.7144496049663753,0.48387927636480127,0.4523284236527338,0.3110784514894644,1.560402877624966e-6,2.781582733683041e-7,1.4466950612155427
ACR-435,2.454097108002421,0.6105337627934755,JULY,428.7641358234222,640.9315641464248,13.863279176033227,839447.8573,1.947591162,0.591490649,136.6740131,84.79234855,ACR-435 - JULY,8.885413206493535,5.944076915590731,26.999999999580954,8.199999997100079,11637499.999472803,1309730.8734013652,3.828953425426506,0.9525724694282576,0.6409315641464247,0.42876413582342215,2.9234658075080197e-6,7.273039742542154e-7,3.064630870795897
ACR-436,1.5275558954260393,0.0504822203448636,JULY,583.4737529126105,824.2597925575469,24.889951183136624,1165965.86,2.038975474,0.421856995,169.4237955,116.848361,ACR-436 - JULY,20.515785998979663,14.522633226636398,50.750000011472856,10.500000011814711,29020833.336603913,1414561.1256642686,1.8532456747480994,0.06124552089120507,0.8242597925575469,0.5834737529126105,1.3101206028674282e-6,4.329648240718094e-8,1.578038115770903
ACR-437,3.2760409720245356,0.5882803361560018,JULY,490.9546026774011,818.1279723583056,22.010764603504057,1574986.934,1.635563355,0.799608751,218.3522511,158.0590253,ACR-437 - JULY,18.007622215120737,10.806286190539138,36.00000000102234,17.59999999316289,34666666.65786858,1925110.7249884156,4.00431360705238,0.719056621985735,0.8181279723583056,0.4909546026774011,2.080043269758666e-6,3.7351442317171747e-7,3.8643213081805374
ACR-438,3.794656771612998,0.9417188156418391,JULY,440.79563920896464,805.0236045828792,26.48269269527377,1680657.396,1.618981895,0.872267796,156.6357903,109.7584764,ACR-438 - JULY,21.319192732609977,11.67345545458778,42.87500000449698,23.099999989451753,44508333.344307035,2087711.9458762056,4.713721125704368,1.1698027365666974,0.8050236045828792,0.44079563920896464,2.257840759600595e-6,5.603276538592278e-7,4.736375587254837
ACR-439,1.0812565917057084,0.001852016451867529,JULY,316.84976481842716,514.8985733067021,21.091875269578782,826740.1441,0.948232423,0.426704591,121.2350712,82.98930169,ACR-439 - JULY,10.860176484669028,6.682955718745638,19.999999992486465,9.00000001032863,17437499.99971079,1605636.890369762,2.0999409354775045,0.003596856833325047,0.5148985733067021,0.31684976481842714,1.3078554361029343e-6,2.240143369212654e-9,1.083108608157576
ACR-446,1.9501607943564663,0.3287044335395992,JULY,503.61931399174784,827.496014222683,26.942137362236416,1234744.899,1.503221495,0.861104659,180.8579599,129.9414353,ACR-446 - JULY,22.294511281890664,13.568580735840943,40.500000004156384,23.200000006039748,33266666.676178727,1492146.0378994942,2.3567011331025807,0.3972278148655147,0.827496014222683,0.5036193139917479,1.5794038071636256e-6,2.662124247735801e-7,2.2788652278960653
ACR-447,2.7305995629451925,0.32438982435074076,JULY,511.1167916650551,749.972717712546,18.42709620119546,1013000.988,1.614470325,0.816732047,223.2296915,159.0755249,ACR-447 - JULY,13.819819417561092,9.418398290058349,29.749999992750304,15.050000000668293,18666666.657782048,1350717.1182035839,3.6409318611931067,0.43253549987810996,0.749972717712546,0.5111167916650551,2.6955546887829816e-6,3.2022656265241545e-7,3.054989387295933
ACR-448,2.1173518518366157,0.12872658418852423,JULY,481.3612288818613,712.1068678736232,18.457725845659642,1411874.909,1.511562163,0.689142319,132.8657723,90.81508817,ACR-448 - JULY,13.14387334002271,8.884833595431218,27.900000003326294,12.719999992744121,26059999.998687655,1982672.7878863316,2.9733624928504128,0.1807686317826234,0.7121068678736232,0.4813612288818613,1.4996738296994665e-6,9.117421335839054e-8,2.24607843602514
ACR-449,2.335575723400029,0.510169949682077,JULY,376.5221521981703,609.4623855001994,18.12079975655371,1518742.754,1.56932919,0.634629826,143.8643733,97.15354861,ACR-449 - JULY,11.043945846800655,6.8228825238896835,28.437500004104628,11.499999996482522,27520833.326950908,2491938.45286044,3.83219010551926,0.8370819296146867,0.6094623855001994,0.3765221521981703,1.5378349738615636e-6,3.359159728258213e-7,2.845745673082106
ACR-451,3.087032895016824,0.7498970123083272,JULY,526.6370640414475,925.9197872664682,36.529216079523536,1557246.667,1.548760309,1.018362943,224.4237868,165.8858484,ACR-451 - JULY,33.82312398136329,19.23763910785591,56.57499998285064,37.199999992226516,56884999.98796083,1681837.5505262243,3.3340176303289364,0.8098941426904791,0.9259197872664683,0.5266370640414475,1.982366031300566e-6,4.815531336169026e-7,3.836929907325151
ACR-456,0.887718345069306,-0.04035124227190281,JULY,343.11404029154323,518.7529560674235,18.54961477905217,454861.198,1.482510571,0.323456852,103.8053902,62.91235769,ACR-456 - JULY,9.62266750054528,6.364633272692312,27.49999999792267,6.0000000022448905,8437500.000838175,876835.8670150512,1.7112545281649003,-0.07778508401725284,0.5187529560674234,0.34311404029154324,1.9516246911641516e-6,-8.871111110229897e-8,0.8473671027974032
ACR-457,1.6494768294188658,0.4416670901197144,JULY,361.2321068471199,476.360450904663,15.547909621562912,705346.6951,1.431060544,0.437357829,119.9003625,74.39585309,ACR-457 - JULY,7.406409237952658,5.616404149665778,22.250000001096655,6.799999997574966,10966666.667282892,1480699.528603741,3.4626653541164476,0.9271699388161591,0.476360450904663,0.36123210684711987,2.338533434519052e-6,6.261702127307726e-7,2.09114391953858
ACR-458,3.2253710883778868,0.6928779289361591,JULY,515.7600733111243,794.6394897473486,37.96880936933981,1385347.628,1.659256665,0.916541777,203.7685703,153.2389373,ACR-458 - JULY,30.171515303566537,19.582795903866803,63.00000000819153,34.80000000994895,52599999.99779908,1743366.2004898144,4.058911154042163,0.8719399650732886,0.7946394897473487,0.5157600733111243,2.3282034221506507e-6,5.001473384239692e-7,3.9182490173140456
ACR-459,0.7278347687741001,0.09778861799696736,JULY,391.0446735702011,NA,11.749833708005074,467027.8862,1.675555628,0.357451867,96.78222078,50.5028424,ACR-459 - JULY,NA,4.594709886850989,19.68749999751201,4.199999995865946,5487499.999851118,NA,NA,NA,NA,0.3910446735702011,1.55843963557759e-6,2.093849658371157e-7,0.8256233867710675
ACR-460,1.4145611472082915,0.6481179482083421,JULY,434.35393754415765,622.064199367594,17.355058644949303,713048.5845,1.494521023,0.489770745,150.6621241,100.9475125,ACR-460 - JULY,10.79596066094803,7.538238058743503,25.937500000274625,8.500000002055511,12375000.000695588,1146262.0501628336,2.2739793555815777,1.0418827331121692,0.622064199367594,0.43435393754415763,1.9838215487100395e-6,9.089393938883027e-7,2.062679095416634
ACR-461,2.727697990428556,0.8029068463985369,JULY,557.0862957589908,887.4942927990443,25.839470161526087,1842143.036,1.947118098,0.65016813,164.7049058,114.6347035,ACR-461 - JULY,22.9323822973056,14.394814716659539,50.31249999423843,16.799999995110213,47600000.01198508,2075667.4729593077,3.0734822889122397,0.9046895883310648,0.8874942927990442,0.5570862957589908,1.4807199751173698e-6,4.3585477930202204e-7,3.5306048368270933
ACR-462,2.3985586218902624,0.4609900625639811,JULY,443.22655186321987,764.6538865217797,25.012469760993326,1272365.356,1.694154972,0.62368891,138.8427466,92.80171139,ACR-462 - JULY,19.125882214252037,11.086190725748127,42.37500000758649,15.60000000164189,31824999.991885506,1663975.529880157,3.1367899440107583,0.6028741508931711,0.7646538865217797,0.44322655186321985,1.885117832373819e-6,3.623095051984276e-7,2.8595486844542437
ACR-463,2.5353568504269384,0.8860138836637873,JULY,649.9914889725005,1064.858427691211,27.12591522902148,1667224.852,1.949242986,0.796286496,205.5741697,150.0483934,ACR-463 - JULY,28.88525944046089,17.631614029453498,52.87499999900071,21.599999988510554,45225000.003069885,1565677.472840046,2.3809332625783983,0.8320485245957172,1.0648584276912112,0.6499914889725005,1.5207048091836735e-6,5.314303482226326e-7,3.4213707340907256
ACR-464,2.1566483840078337,0.27816336169724903,JULY,449.5173724142416,788.859798284876,19.774800557619205,966086.4397,1.627702889,0.682687037,134.9906156,87.50277885,ACR-464 - JULY,15.599545179007139,8.889116386676665,32.187499997035594,13.499999999947002,19104166.666487914,1224661.773613571,2.733880454672399,0.3526144472085237,0.788859798284876,0.4495173724142416,2.232355507109219e-6,2.879280261749947e-7,2.434811745705083
ACR-465,2.251198912693657,0.5189042624386134,JULY,676.8659478644992,968.4337498992854,18.794651934765575,1561614.448,2.214725771,0.814061365,179.589652,124.8546665,ACR-465 - JULY,18.201375251236886,12.721459896608446,41.62499999690033,15.300000008715156,29350000.006461076,1612515.516071599,2.324577094641503,0.5358180283293288,0.9684337498992854,0.6768659478644992,1.4415843267695339e-6,3.322870527377532e-7,2.7701031751322707
ACR-414,2.852598268097194,1.0506876579245161,JUNE,425.5181535616897,NA,17.69198473405524,471965.1371754264,0.664142558,0.361745734,18.95773736,1.136107695,ACR-414 - JUNE,NA,7.528260676876787,11.749999997372397,6.400000003537607,8350000.001913931,NA,NA,NA,NA,0.4255181535616897,6.044086826347307e-6,2.2261976047904195e-6,3.9032859260217103
ACR-415,2.812088110710031,0.9067338784068208,JUNE,425.4170429968332,NA,22.470209270466718,215841.33648791778,0.862252762,0.493987389,16.15361013,1.157087577,ACR-415 - JUNE,NA,9.55920998336198,19.37500000617793,11.100000007801448,4850000.0001007365,NA,NA,NA,NA,0.4254170429968332,1.3028496563573883e-5,4.200927835051546e-6,3.7188219891168517
ACR-416,4.810294706684519,2.037499823975742,JUNE,483.39363123856106,NA,18.212688689946233,588600.6279724095,0.881253739,0.540282666,35.28309361,14.17143863,ACR-416 - JUNE,NA,8.80389772045058,16.05000000525813,9.840000000432198,10719999.999968352,NA,NA,NA,NA,0.48339363123856105,8.172425373134329e-6,3.4615998134328348e-6,6.847794530660261
ACR-417,2.9337510570953387,1.1084786690587076,JUNE,589.166885254657,NA,16.52805824441655,857128.3124100768,0.786541275,-0.356968732,19.89495651,0.429572542,ACR-417 - JUNE,NA,9.737784595170453,13.000000004837654,-5.899999993931521,14166666.670452215,NA,NA,NA,NA,0.589166885254657,3.4227676470588228e-6,1.2932470588235299e-6,4.042229726154046
ACR-418,2.626293566015725,0.9168274287923216,JUNE,451.4837908846341,NA,15.547909621562916,958328.1845704477,0.562776618,0.398767432,23.04168269,1.369959083,ACR-418 - JUNE,NA,7.019629176274902,8.749999993792837,6.199999992758736,14900000.001497785,NA,NA,NA,NA,0.45148379088463414,2.740494966442953e-6,9.566946308724834e-7,3.5431209948080467
ACR-420,2.9804709835810725,1.2745259774874484,JUNE,514.9196710139024,NA,14.475872065316743,806514.4499442928,0.57854891,0.290137961,22.56513449,1.167459889,ACR-420 - JUNE,NA,7.453911281512237,8.37500000468845,4.200000004727858,11674999.996222887,NA,NA,NA,NA,0.5149196710139025,3.6954960742326914e-6,1.580289079229122e-6,4.254996961068521
ACR-421,2.9340339753507054,1.8007487610886055,JUNE,465.4951570767272,NA,12.791241619787062,1211766.6494364915,1.421871351,0.457344187,85.62304056,45.74223655,ACR-421 - JUNE,NA,5.954261027009149,18.18750000289406,5.849999999322077,15499999.99974197,NA,NA,NA,NA,0.4654951570767272,2.4212862903225803e-6,1.486052419354839e-6,4.7347827364393105
ACR-422,2.6053887309319945,1.5292891812577993,JUNE,396.71470789610066,NA,12.454315530681125,705244.1631317278,0.632310943,0.329203158,25.90066063,1.308783286,ACR-422 - JUNE,NA,4.940810147800033,7.874999997624528,4.100000003428672,8783333.333813692,NA,NA,NA,NA,0.39671470789610064,3.694307400379507e-6,2.1684535104364322e-6,4.134677912189794
