colony_id,timepoint,chla.ug.cm2,chlc2.ug.cm2,host_prot_ug.cm2,holobiont_prot_ug.cm2,surface.area.cm2,cells.cm2,code,holobiont_mgprot,host_mgprot,cells,cells.holobiont.mgprot,chla.ug.holobiont.mgprot,chlc2.ug.holobiont.mgprot,holobiont_prot_mg.cm2,host_prot_mg.cm2,chla.ug.cell,chlc2.ug.cell,Total_Chl_cm2
ACR-423,March,NA,NA,NA,NA,16.582527842865616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-423,OCTOBER,3.151549626,0.773778798,383.9370615580633,580.426848675156,18.93790582,839365.9513,NA,10.992068995609495,7.270963912594146,15895833.334234107,1446118.4096081727,5.429710278209079,1.33312027134199,0.5804268486751559,0.3839370615580633,3.7546788991368035e-6,9.218610747810067e-7,3.925328424
ACR-423,SEPTEMBER,2.735983814,0.70883631,450.82524896979305,1564.7439745399888,23.64473966,1043572.4966658398,NA,36.9979639125517,10.65964564404544,24675000,666928.5925658443,1.748518517097558,0.45300465861093175,1.5647439745399887,0.45082524896979304,2.6217477202027904e-6,6.792401220468107e-7,3.444820124
ACR-424,APRIL,1.719707743325448,0.31734231742598784,593.9349998716007,757.4495863209324,14.011683144139875,561436.2377499972,NA,10.613143601188732,8.322029026415626,7866666.668990943,741219.2809781479,2.2703923460812416,0.4189616354104515,0.7574495863209324,0.5939349998716007,3.063050846552622e-6,5.652330506804544e-7,2.0370500607514357
ACR-424,AUGUST,1.373117475,0.469630745,425.2659246762082,853.621522748228,17.811440347465528,1246389.9362950139,NA,15.204228831742752,7.574598649180051,22200000,1460120.0919609794,1.6085787886173002,0.5501627272564864,0.853621522748228,0.4252659246762082,1.101675675496621e-6,3.767927927884367e-7,1.8427482199999998
ACR-424,FEB,1.264533048328152,0.3494257003580922,741.487351539349,853.048119361473,17.900085750962557,827742.7758059715,NA,15.26963448626771,13.272687175808466,14816666.666666664,970335.385564834,1.4823701261714113,0.4096201520491548,0.8530481193614731,0.741487351539349,1.5276884139482566e-6,4.2214285714285706e-7,1.6139587486862443
ACR-424,JAN,2.348049899586471,0.6513510997936076,719.1923695729574,1095.4790422092165,16.83961231273819,768030.3496981353,NA,18.44744236753296,12.110920681888128,12933333.333333336,701090.8653708918,2.1434001100114486,0.5945810688263368,1.0954790422092164,0.7191923695729574,3.057235824742268e-6,8.480798969072161e-7,2.9994009993800788
ACR-424,JULY,1.8969777899202604,0.4048016080871088,449.8195361024303,662.1691587077848,20.019837713332628,933449.1251921923,NA,13.25651909610385,9.00531411305722,18687500,1409683.783844308,2.864793331091091,0.6113265813785019,0.6621691587077848,0.44981953610243025,2.032224080267559e-6,4.3366220735785924e-7,2.301779398007369
ACR-424,JUNE,2.0718362474770053,0.785736881112001,628.5597512787738,NA,14.20020526513916,622056.7354751579,NA,NA,8.925677489563405,8833333.330309615,NA,NA,NA,NA,0.6285597512787737,3.3306226415094338e-6,1.2631273584905663e-6,2.8575731285890065
ACR-424,MARCH,1.4753943460854126,0.37507226166539687,570.9792440847161,1018.72530735386,NA,769634.0249471475,NA,NA,NA,NA,NA,NA,NA,1.01872530735386,0.5709792440847161,NA,NA,1.8504666077508096
ACR-424,MAY,1.0926607241674666,0.5488585316470119,125.39862028307249,NA,10.003943973547035,347363.0010744652,NA,NA,1.2544807716719562,3475000.0012321086,NA,NA,NA,NA,0.1253986202830725,3.1455875288607084e-6,1.580071941885807e-6,1.6415192558144787
ACR-424,March,NA,NA,NA,NA,14.075954261608018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-424,OCTOBER,3.018480452,0.761226364,494.66782344455487,823.0553707757485,23.48233831,533468.31,NA,19.327264664418614,11.615957181196388,12527083.333083957,648156.0402153672,3.667408729931515,0.9248786789186817,0.8230553707757485,0.49466782344455484,5.6582188583985424e-6,1.4269383011710665e-6,3.779706816
ACR-424,SEPTEMBER,2.052053159,0.514937886,895.1861205261156,799.8759819829912,29.76815346,330330.64501453063,NA,23.810830980637878,26.648037811083466,9833333.333333332,412977.32705462695,2.565464153471276,0.6437721566828466,0.7998759819829913,0.8951861205261156,6.212118645273538e-6,1.5588559335067107e-6,2.566991045
ACR-425,APRIL,1.4309995693670603,0.2696609535618871,542.5699230730781,844.5631615142165,14.975749906162035,396641.2390496444,NA,12.64796668679444,8.125391474547992,5939999.998477705,469640.7055435696,1.6943665489759492,0.3192904519756843,0.8445631615142165,0.5425699230730782,3.6077932108011434e-6,6.798611112853441e-7,1.7006605229289473
ACR-425,AUGUST,3.243065631,3.938544764,404.2555409223228,1819.107886233145,20.969356691722076,1231956.4073003428,NA,38.1455221271474,8.476978632205237,25833333.333333332,677231.0848761005,1.782778061457073,2.1650968553358347,1.8191078862331451,0.4042555409223228,2.632451612558854e-6,3.196983871069562e-6,7.181610395
ACR-425,FEB,2.047601236925338,0.8569100549184757,578.930130608489,1032.3320739774626,27.315804460045584,805394.5484995351,NA,28.198981070601683,15.813942243730136,22000000,780170.0332688859,1.9834714899791441,0.8300721023002753,1.0323320739774626,0.578930130608489,2.5423579545454546e-6,1.0639630681818186e-6,2.9045112918438134
ACR-425,JAN,2.878798088076978,0.7782942216305611,535.3118454799649,862.4312851507478,24.423604173979122,629513.9689653383,NA,21.06368033577798,13.074244623644937,15375000,729929.4213976747,3.3380028503648047,0.9024420090401984,0.8624312851507479,0.5353118454799649,4.573048780487804e-6,1.2363414634146344e-6,3.657092309707539
ACR-425,JULY,2.4603385983593773,0.617583518695955,325.5310405288264,NA,20.54054166922361,1011414.4181079549,NA,NA,6.686583902608079,20775000,NA,NA,NA,NA,0.3255310405288264,2.4325722021660654e-6,6.106137184115524e-7,3.077922117055332
ACR-425,JUNE,2.7479612259041195,1.7454536269755403,402.7472896261135,NA,11.167870463185725,946166.6576912164,NA,NA,4.49782955994358,10566666.669680895,NA,NA,NA,NA,0.4027472896261135,2.9043099369085173e-6,1.8447634069400625e-6,4.49341485287966
ACR-425,MARCH,1.578614048627952,0.3689920797759326,572.1165263699223,946.5020160817807,NA,555519.1058686253,NA,NA,NA,NA,NA,NA,NA,0.9465020160817806,0.5721165263699223,NA,NA,1.9476061284038848
ACR-425,MAY,1.442834168682111,0.43669615423568636,147.08629421137624,NA,12.393056241752767,428331.2550620148,NA,NA,1.82284871655258,5308333.334084099,NA,NA,NA,NA,0.14708629421137623,3.3685007844529436e-6,1.019529042241992e-6,1.8795303229177973
ACR-425,March,NA,NA,NA,NA,23.941570792968037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-425,OCTOBER,2.000879417,0.524313917,466.0615036449025,805.7818993543128,39.21782226,633470.4964,NA,31.601011309202647,18.277917212174124,24843333.334769167,786156.2749270131,2.483152598244438,0.6506896188908461,0.8057818993543129,0.46606150364490245,3.158599221859514e-6,8.276848250702524e-7,2.525193334
ACR-425,SEPTEMBER,3.952350293,1.092904538,468.92829370571724,1337.6619085521954,18.60684012,582447.0963423315,NA,24.88966126704476,8.725273788726684,10837500,435421.7553916424,2.954670584346523,0.81702598467717,1.3376619085521955,0.46892829370571726,6.785767012695378e-6,1.8764013845433417e-6,5.045254830999999
ACR-426,APRIL,1.3197038593467338,0.2822103982932971,305.26562123252154,469.5368064861595,21.724217240317103,405691.6406224141,NA,10.200319586430062,6.631656671655655,8813333.33346198,864025.215953699,2.8106504987817913,0.6010399917426191,0.4695368064861595,0.30526562123252154,3.252972768485043e-6,6.956278366010414e-7,1.601914257640031
ACR-426,AUGUST,2.795061664,0.772686091,32.23981671033408,581.1791578050937,30.605442840151866,1802620.5432852427,NA,17.787245494091398,0.9867138675051027,55170000,3101660.6825563004,4.8092943913473265,1.3295144545756934,0.5811791578050938,0.03223981671033408,1.5505546491254625e-6,4.2864600310822696e-7,3.567747755
ACR-426,FEB,2.9517407791908843,0.7766112476253851,870.54694766222,1336.357401163972,23.97370635170212,978884.9356759482,NA,32.03743991642885,20.870236888624653,23467500,732502.3491644795,2.208795922872061,0.5811403797733705,1.336357401163972,0.87054694766222,3.015411384538901e-6,7.933631618195378e-7,3.7283520268162693
ACR-426,JAN,3.0161740189365376,0.8477061220600841,594.2322453968609,909.7854428366147,17.00029010640855,1052923.2082487987,NA,15.46661646280982,10.102120562329192,17900000,1157331.3428338615,3.315258605954857,0.9317648779002511,0.9097854428366147,0.5942322453968609,2.8645716945996274e-6,8.050977653631288e-7,3.8638801409966215
ACR-426,JULY,2.754014094576889,0.34649899039169113,495.0673774035005,814.8303956926383,26.421433406345436,1286834.0440543424,NA,21.528987037259142,13.080389743720671,34000000,1579266.1280885115,3.379861759128251,0.4252406294897151,0.8148303956926383,0.4950673774035005,2.1401470588235293e-6,2.692647058823528e-7,3.1005130849685805
ACR-426,JUNE,3.0980911086757352,1.0608767572983826,426.1652284228403,NA,16.436169311024017,670776.7358719183,NA,NA,7.004523848829028,11025000.000686886,NA,NA,NA,NA,0.4261652284228403,4.618662131519275e-6,1.5815646258503397e-6,4.158967865974118
ACR-426,MARCH,3.2177654024638636,0.7888998346879997,781.9994459240311,1067.0972341005609,NA,1269807.1200062002,NA,NA,NA,NA,NA,NA,NA,1.067097234100561,0.781999445924031,NA,NA,4.006665237151863
ACR-426,MAY,1.4118708529887536,0.7584165196263936,172.8820516378159,NA,13.924538464961573,468238.14079938986,NA,NA,2.40730277793224,6520000.002323197,NA,NA,NA,NA,0.1728820516378159,3.0152837412568877e-6,1.6197239258032305e-6,2.1702873726151473
ACR-426,March,NA,NA,NA,NA,16.518256725397467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-426,OCTOBER,2.500606564,0.666120498,458.68747506343317,750.8083367187517,24.62617506,750218.0081,NA,18.489537536543406,11.295718058741489,18475000.0006351,999213.7425893117,3.330552474854461,0.8872044507538875,0.7508083367187517,0.45868747506343316,3.333173206989564e-6,8.879025707300933e-7,3.1667270619999996
ACR-426,SEPTEMBER,2.584068443,0.628666456,581.6213534812563,465.9882418946072,18.55117272,229769.8406637443,NA,8.644628360875998,10.789758186070959,4262500,493080.76901157404,5.545351171295091,1.349103688633813,0.4659882418946072,0.5816213534812563,1.1246334312350612e-5,2.736070383231972e-6,3.212734899
ACR-427,APRIL,0.9098093550290018,0.18727904792810765,416.2887283613662,606.1426725912941,11.762194032754852,533134.6615554286,NA,7.129567726551397,4.896468796635167,6270833.334802041,879553.0914796809,1.5009821881365253,0.30896859171369534,0.6061426725912941,0.4162887283613662,1.7065282388029676e-6,3.512790696851675e-7,1.0970884029571095
ACR-427,AUGUST,0.749093951,0.295583721,164.42584322789838,363.42488468844556,19.655344944208924,542346.1165529313,NA,7.14324146986075,3.2318466663867618,10660000.000000002,1492319.7045735328,2.0612070954969917,0.8133282377000574,0.3634248846884456,0.16442584322789838,1.3812101315689808e-6,5.450093805016707e-7,1.044677672
ACR-427,FEB,1.9188017920057714,0.605251208991302,439.26157286252567,892.6023547312841,18.446390249441777,1018446.7753649085,NA,16.465291372943927,8.102790394605751,18786666.666666668,1140985.9832506375,2.1496714430956465,0.6780748513412913,0.8926023547312841,0.43926157286252565,1.8840471965933286e-6,5.942885024840311e-7,2.5240530009970734
ACR-427,JAN,1.7514647449737741,0.4463565041098915,355.07043621746146,583.3706830205792,18.928423630452855,436997.122853847,NA,11.042287421800154,6.720923635373801,8271666.666666667,749089.9621337868,3.002318758812206,0.765133588473704,0.5833706830205793,0.3550704362174615,4.007954866008463e-6,1.0214174894217204e-6,2.1978212490836655
ACR-427,JULY,1.2110391505546358,0.13257878659624348,315.86230862079015,484.4235501824588,16.895613977986663,1254763.5160001602,NA,8.184633305728674,5.3366876366525595,21200000,2590219.8923391565,2.4999592817039886,0.2736836112660243,0.4844235501824588,0.3158623086207901,9.651533018867925e-7,1.0566037735849067e-7,1.3436179371508794
ACR-427,JUNE,1.9846953549967903,0.6818545663548107,490.3815901955081,NA,20.234245224581855,630737.6361825074,NA,NA,9.922501349636317,12762500.002889948,NA,NA,NA,NA,0.49038159019550814,3.146625857002939e-6,1.0810430950048974e-6,2.666549921351601
ACR-427,MARCH,1.6515913022335862,0.3809385383738446,598.0614022185605,1049.269796345558,NA,828000.3592316669,NA,NA,NA,NA,NA,NA,NA,1.049269796345558,0.5980614022185605,NA,NA,2.032529840607431
ACR-427,MAY,1.1955132629834626,0.671161055108466,228.95776110059398,836.0213579682045,26.268285184024542,478079.67848982115,NA,21.960847451044266,6.014327763686164,12558333.335257385,571851.0345856539,1.4300032548079114,0.8028037187226879,0.8360213579682045,0.228957761100594,2.500656933923445e-6,1.4038686129236004e-6,1.8666743180919285
ACR-427,March,NA,NA,NA,NA,22.27052173879632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-427,OCTOBER,1.214087877,0.293501745,350.12857548367606,519.4624291554267,32.16931471,510579.7294,NA,16.710750363522003,11.263396333698367,16424999.99961524,982900.2074897529,2.3372005536068072,0.565010534981698,0.5194624291554266,0.35012857548367604,2.3778614917335575e-6,5.748401828347241e-7,1.507589622
ACR-427,SEPTEMBER,1.389339247,0.371345849,368.44067038972713,1104.7582314036927,26.53944437,589335.0584867577,NA,29.319669624637886,9.77821067545367,15640625,533451.6111619784,1.2575957413186434,0.33613313614162654,1.1047582314036926,0.3684406703897271,2.357469196839269e-6,6.301098902100088e-7,1.760685096
ACR-428,APRIL,1.7006672272196521,0.2784203988548937,572.6233746281869,517.6534450759758,10.155416096051264,790382.8447429808,NA,5.256986128300953,5.8152286356742815,8026666.663545654,1526857.1131154678,3.2853393392756147,0.5378509531874748,0.5176534450759758,0.5726233746281869,2.1517005822319946e-6,3.522601745555742e-7,1.9790876260745458
ACR-428,AUGUST,2.36036238,0.950384182,428.549985565637,1788.3985223571717,17.88495149417955,1455320.3200916678,NA,31.985420824620395,7.664595704672764,26028333.333333336,813756.1633485947,1.3198190171220676,0.5314163314938107,1.7883985223571717,0.42854998556563695,1.6218851255037278e-6,6.53041236956093e-7,3.3107465620000003
ACR-428,FEB,2.9035493114612,1.1136659923610448,722.027833828713,1168.893373590003,12.051414061361498,1112939.9364844938,NA,14.08681803871484,8.701456389297736,13412500.000000002,952131.2735877181,2.484015545869318,0.9527524216692758,1.168893373590003,0.722027833828713,2.6089002795899343e-6,1.0006523765144455e-6,4.017215303822245
ACR-428,JAN,3.8766112335614733,1.1713884760073154,658.6218097545704,1241.1898599786273,23.49167297069104,1041078.1172196455,NA,29.157626285155718,15.472128166119061,24456666.666666668,838774.2687791314,3.1233023718290984,0.9437625247981692,1.2411898599786273,0.6586218097545704,3.7236506746626678e-6,1.1251686656671674e-6,5.0479997095687885
ACR-428,JULY,3.3866507693112857,1.2997038314309044,393.41005553340324,782.6309103673807,26.176396250632024,1386427.158237659,NA,20.48645682776943,10.298057502625515,36291666.666666664,1771495.528571502,4.327264262692529,1.6606855341565805,0.7826309103673806,0.39341005553340325,2.4427181400688863e-6,9.374483352468428e-7,4.68635460074219
ACR-428,JUNE,3.1534264802264107,1.2443052469704892,374.8028287461586,NA,13.618242020319816,856694.0321322522,NA,NA,5.104155631765669,11666666.666940652,NA,NA,NA,NA,0.37480282874615856,3.6809250000000003e-6,1.4524499999999993e-6,4.3977317271969
ACR-428,MARCH,2.6068861960882663,0.6311115937645677,615.775120299,927.543771706652,NA,1154109.0431586788,NA,NA,NA,NA,NA,NA,NA,0.927543771706652,0.6157751202990001,NA,NA,3.237997789852834
ACR-428,MAY,1.7963543782617744,0.9908140767041786,133.9404469123988,NA,20.234245224581848,424610.18798835477,NA,NA,2.7101838483155642,8591666.668612167,NA,NA,NA,NA,0.13394044691239881,4.230596507286445e-6,2.3334675067460995e-6,2.7871684549659532
ACR-428,March,NA,NA,NA,NA,21.499268329178598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-428,OCTOBER,2.307860669,0.50962161,393.848867664101,789.2220634081302,25.2444652,883857.1078,NA,19.923488914778737,9.942504033805804,22312499.999629747,1119909.2736754005,2.9242221879021857,0.645726511749152,0.7892220634081302,0.39384886766410104,2.6111241835736023e-6,5.765882352504853e-7,2.817482279
ACR-428,SEPTEMBER,2.708773751,0.73403259,526.1045471047528,1014.7370731388047,20.02635878,487898.64601303893,NA,20.321488694044803,10.53595841610919,9770833.333333334,480812.87155879824,2.6694341053502337,0.7233722009677599,1.0147370731388048,0.5261045471047527,5.551918975662845e-6,1.5044776123038947e-6,3.442806341
ACR-429,APRIL,2.086473117128789,0.4628816069148135,603.1874801594984,874.1355823494905,14.333038731480599,532336.5228916813,NA,12.529019158380596,8.645509515470275,7630000.000788176,608986.2186605812,2.3868987366019274,0.5295306772327998,0.8741355823494905,0.6031874801594984,3.919462647039418e-6,8.695281781539526e-7,2.5493547240436025
ACR-429,AUGUST,2.502791069,0.85987875,453.9277649269078,865.0558999223427,17.094706667003813,1517282.5427922984,NA,14.787876859733455,7.759761989434151,25937500,1753970.5155799838,2.893213108221884,0.994015242341209,0.8650558999223428,0.4539277649269078,1.6495220886111577e-6,5.667228915832253e-7,3.362669819
ACR-429,FEB,0.03183541149959589,0.06921767875630395,585.5344206598745,985.1266765838918,25.419806494735347,286521.98177990736,NA,25.04172949156426,14.884171669180978,7283333.333333332,290847.85600718384,0.03231605869205679,0.07026271889857759,0.9851266765838919,0.5855344206598745,1.1110983981693366e-7,2.415789473684211e-7,0.10105309025589984
ACR-429,JAN,3.4530538111356917,0.9191572406043294,452.9304103369082,660.2297493318,19.50686368766614,1214956.9699912912,NA,12.879011722757408,8.83525177444076,23699999.999999996,1840203.3098643539,5.230079096905934,1.3921778616225375,0.6602297493318,0.45293041033690823,2.8421202531645573e-6,7.565348101265826e-7,4.372211051740021
ACR-429,JULY,2.6969153257835274,0.7981503635030316,400.1825600791974,609.6053981186132,16.926243622450833,1420378.1537669702,NA,10.318329482116777,6.773587505356562,24041666.666666668,2329996.023904306,4.4240345215230175,1.309290183397839,0.6096053981186131,0.4001825600791974,1.8987305025996536e-6,5.619280762564992e-7,3.495065689286559
ACR-429,JUNE,3.9564191516899028,1.3271146015787656,458.4671270964074,NA,23.848543271354643,627222.0975505032,NA,NA,10.93377311905232,14958333.334182998,NA,NA,NA,NA,0.4584671270964074,6.30784401114206e-6,2.115860724233983e-6,5.283533753268668
ACR-429,MARCH,1.9922044422218792,0.4300626403024431,509.97972950534273,980.3519994641956,NA,832796.9993654789,NA,NA,NA,NA,NA,NA,NA,0.9803519994641956,0.5099797295053428,NA,NA,2.422267082524322
ACR-429,MAY,1.7057805787293925,0.4062020305292791,240.54935479293363,687.1054364077778,17.01813255584336,669537.9574764407,NA,11.693251396628161,4.093700806088738,11394285.711502682,974432.6299859004,2.482560155028463,0.591178600846071,0.6871054364077778,0.24054935479293363,2.547698094905119e-6,6.066900703588149e-7,2.1119826092586718
ACR-429,March,NA,NA,NA,NA,24.45573973271319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-429,OCTOBER,3.944084126,0.886137161,505.4743547481962,1010.1638888972648,28.52140291,756084.2432,NA,28.811291280371364,14.416837732445575,21564583.33420963,748476.8080804906,3.904400235792946,0.8772211823641237,1.0101638888972648,0.5054743547481962,5.216461209808214e-6,1.1720085016579273e-6,4.830221287
ACR-429,SEPTEMBER,2.912545516,0.745260633,629.4389055826205,2406.6967847857886,26.76211396,1271853.9369077554,NA,64.40829362160287,16.84511572205977,34037500,528464.5514748376,1.2101838230773367,0.3096612077230713,2.4066967847857885,0.6294389055826205,2.290000000378377e-6,5.859640099962611e-7,3.657806149
ACR-430,APRIL,3.1550103483759826,0.5054814713758375,658.9448472459533,1122.6518826394088,21.40286165297639,1623614.6627616968,NA,24.027962928584756,14.103305402546798,34750000.00483251,1446231.6305429428,2.81031938498905,0.4502566460650528,1.1226518826394087,0.6589448472459533,1.9432014385786893e-6,3.1133093520850317e-7,3.66049181975182
ACR-430,AUGUST,3.33049523,1.039003981,552.9363928357341,1472.418762372041,29.45070524385244,2685278.0834455993,NA,43.36377096613699,16.284366724004204,79083333.33333334,1823719.0071659118,2.2619212109431626,0.7056443503383389,1.472418762372041,0.552936392835734,1.2402794520731699e-6,3.869260272912993e-7,4.369499211
ACR-430,FEB,2.523944875245605,0.6760195895351067,1006.9840448303705,1356.9804803003485,20.4709304496883,1105632.857722789,NA,27.778653033813058,20.61390034566832,22633333.333333336,814774.3270987015,1.859971393757238,0.4981793027601099,1.3569804803003485,1.0069840448303706,2.28280559646539e-6,6.114322533136966e-7,3.1999644647807117
ACR-430,JAN,3.040375187192242,0.7874488697424105,650.0149557293789,1053.2278304734643,22.36692841499854,798472.3994566943,NA,23.557471488884197,14.538837983477464,17859375,758119.351154775,2.8867212764644496,0.7476529265167854,1.0532278304734644,0.650014955729379,3.8077398658501022e-6,9.86194225721785e-7,3.8278240569346527
ACR-430,JULY,1.777411677370997,0.1445981308211608,376.8589572669939,516.5068356480284,14.598390643173452,1312359.2731293442,NA,7.540168556659306,5.501534275562588,19158333.333333332,2540836.214651081,3.4412161750792536,0.27995395383246513,0.5165068356480285,0.3768589572669939,1.354363636363636e-6,1.1018181818181842e-7,1.9220098081921577
ACR-430,JUNE,3.479098328632888,0.8733411939144844,585.7371129474363,NA,14.383983131924222,882347.1601684691,NA,NA,8.425232752377918,12691666.668364499,NA,NA,NA,NA,0.5857371129474364,3.943003939592907e-6,9.897931713722917e-7,4.352439522547373
ACR-430,MARCH,2.36502059003215,0.6238827610397822,875.0237790691481,1121.1584792434805,NA,1169949.7727016557,NA,NA,NA,NA,NA,NA,NA,1.1211584792434806,0.8750237790691481,NA,NA,2.9889033510719325
ACR-430,MAY,2.024145534887337,0.5147033076087671,245.75159336901947,716.2394978799775,24.001691493675516,559682.7764797396,NA,17.19095946370028,5.898453928122398,13433333.33539046,781418.4754350524,2.8260735981172167,0.7186189942501852,0.7162394978799775,0.24575159336901947,3.6165942922501397e-6,9.196339948963917e-7,2.538848842496104
ACR-430,March,NA,NA,NA,NA,20.760150478294943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-430,OCTOBER,1.757015806,0.415482419,517.6024694311807,973.3702141630861,36.25002961,881608.4753,NA,35.284699084903906,18.76310484308942,31958333.334051955,905727.8129863634,1.8050848283976935,0.4268493251123738,0.9733702141630861,0.5176024694311807,1.992966101422868e-6,4.712777050590588e-7,2.172498225
ACR-430,SEPTEMBER,2.310601892,0.60525741,535.2560919712763,2264.5895254108054,36.39257385,595932.0186967211,NA,82.41424154344918,19.479346855727066,21687500,263152.3337937442,1.020318192799575,0.26727025061647935,2.2645895254108055,0.5352560919712763,3.877291065939353e-6,1.0156484146021777e-6,2.9158593020000003
ACR-431,APRIL,3.144361479826638,0.678344814031708,914.2962537051764,1349.9450110242651,22.0455728276578,1293154.573626624,NA,29.760311053868747,20.156184647112156,28508333.330304507,957931.2957684464,2.3292515281351105,0.5024981080651698,1.349945011024265,0.9142962537051763,2.4315434086184643e-6,5.245659164544457e-7,3.822706293858346
ACR-431,AUGUST,3.37898682,1.07299258,674.9520492697692,1929.8369741012225,27.14429301569998,2195059.3186888658,NA,52.3840602975354,18.321096196925783,59583333.333333336,1137432.5127702376,1.7509182720336707,0.5560016697782059,1.9298369741012225,0.6749520492697691,1.5393601399429643e-6,4.888216782409829e-7,4.4519794
ACR-431,FEB,2.1486737533771496,0.6297227571592865,703.4179397006839,1097.1356022771665,25.998246551948633,1008561.6074507155,NA,28.523601888922432,18.287633025402116,26220833.333333336,919267.9604575672,1.9584395483269859,0.5739698500825802,1.0971356022771666,0.7034179397006839,2.1304338153503895e-6,6.243770856507232e-7,2.778396510536436
ACR-431,JAN,2.6904486445173093,0.8477496143144381,1031.363232949439,1841.8082160336644,19.21764365905951,515151.6062861837,NA,35.39521398406306,19.820371093877903,9900000,279698.8317250333,1.4607648185603128,0.46028115573296097,1.8418082160336644,1.0313632329494389,5.22263468013468e-6,1.645631313131314e-6,3.5381982588317475
ACR-431,JULY,2.3474437714856653,0.28992435719795373,525.3583885709709,840.3895868986992,20.448652735831093,1811447.783147127,NA,17.184834825300047,10.742871249743597,37041666.666666664,2155485.7549246135,2.793280411943784,0.34498804092500174,0.8403895868986992,0.5253583885709708,1.2958937007874018e-6,1.6005118110236243e-7,2.637368128683619
ACR-431,JUNE,2.4829100395656525,1.2373625732363804,456.40161319197216,NA,17.38568828941348,992195.4030385988,NA,NA,7.9348561817410905,17249999.999418054,NA,NA,NA,NA,0.45640161319197214,2.5024405797101455e-6,1.2470956521739136e-6,3.7202726128020327
ACR-431,MARCH,1.5075022225716062,0.3728450635740064,485.31692952715537,959.3017487119173,NA,786777.3908947378,NA,NA,NA,NA,NA,NA,NA,0.9593017487119173,0.4853169295271554,NA,NA,1.8803472861456125
ACR-431,MAY,0.9572469844882462,0.25873716371226757,116.78071286658732,NA,46.88203590841507,273558.93896374945,NA,NA,5.474917574021657,12824999.999566428,NA,NA,NA,NA,0.11678071286658732,3.4992348929058224e-6,9.458187134822671e-7,1.2159841482005138
ACR-431,March,NA,NA,NA,NA,9.86619606744462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-431,OCTOBER,1.515146126,0.322652834,469.82353929840804,1061.2856780369389,27.31573715,1126334.849,NA,28.98980062231655,12.833576306358008,30766666.678168938,1061292.800147254,1.4276515337534446,0.3040207181508482,1.0612856780369389,0.46982353929840803,1.345200432487018e-6,2.8646262191608706e-7,1.8377989600000002
ACR-431,SEPTEMBER,2.11136573,0.531087653,318.4271610923837,828.4548526123681,25.87143559,1000137.7739548932,NA,21.433316358583827,8.238167788308159,25875000,1207232.6823859585,2.548558588729642,0.641058050810277,0.8284548526123681,0.3184271610923837,2.1110748788648635e-06,5.310144930331892e-7,2.6424533830000003
ACR-432,APRIL,NA,NA,NA,NA,11.440838445414135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-432,AUGUST,1.783245794,0.464277931,172.6525456327186,580.8530026619324,14.478935029763164,978564.4731084333,NA,8.410132887384968,2.4998249909393526,14168571.42857143,1684702.4438607865,3.070046613907036,0.7993036600866446,0.5808530026619324,0.17265254563271862,1.82230792452078e-6,4.7444797329010944e-7,2.2475237249999998
ACR-432,FEB,3.445142517544451,1.018109640084975,781.4442863670183,1098.0812953847485,32.61817165116743,942726.0463539633,NA,35.81740417979601,25.48928386854344,30750000,858521.1771808286,3.13742027300204,0.9271714620439349,1.0980812953847485,0.7814442863670183,3.6544471544715448e-6,1.0799634146341466e-6,4.463252157629426
ACR-432,JAN,3.0654139560476077,1.0944485078215165,303.48414074195637,526.5756447491121,22.75255511980739,561612.7477865516,NA,11.980941381902289,6.905039640218746,12778125,1066537.6444710672,5.821412339547397,2.0784259939385694,0.5265756447491121,0.30348414074195634,5.458234287111765e-6,1.948760088041086e-6,4.159862463869124
ACR-432,JULY,3.4279242572720974,1.108458147889585,397.50914002664103,678.6498183407907,18.610874067980518,1252627.8945763486,NA,12.63026630539831,7.39799254590705,23312500,1845764.723902614,5.05109434148663,1.6333285855724815,0.6786498183407907,0.39750914002664106,2.7365862377122426e-6,8.849061662198388e-7,4.536382405161683
ACR-432,JUNE,3.7613451128260778,1.7976115900908711,352.7990853139104,NA,14.414612776388395,598929.2577676396,NA,NA,5.085462202664032,8633333.331170237,NA,NA,NA,NA,0.35279908531391035,6.2801158301158295e-6,3.001375482625482e-6,5.558956702916949
ACR-432,MARCH,4.898801361389097,1.3257529284926615,854.8730157998596,1250.8519985767743,NA,1459129.5627122854,NA,NA,NA,NA,NA,NA,NA,1.2508519985767743,0.8548730157998595,NA,NA,6.224554289881759
