colony_id,partner,species,AFDW.mg.cm2,timepoint,DW.mg.cm2
ACR-446,Host,Acropora,0.891680098541317,MAY,32.51607486185134
ACR-446,Sym,Acropora,0.4103306648154689,MAY,13.214751666877621
ACR-447,Host,Acropora,1.3577815934182211,MAY,60.53287466148181
ACR-447,Sym,Acropora,0.7960124150726783,MAY,33.63428846881751
ACR-448,Host,Acropora,0.6393095825985631,MAY,23.04711045267846
ACR-448,Sym,Acropora,0.3125513514926315,MAY,1.172067568097376
ACR-449,Host,Acropora,1.951621255258116,MAY,80.29122484900444
ACR-449,Sym,Acropora,1.0902912040548078,MAY,51.00382252568408
ACR-451,Host,Acropora,1.477749513150821,MAY,64.8418574255268
ACR-451,Sym,Acropora,-0.07224553175404927,MAY,42.2534858774372
ACR-456,Host,Acropora,0.4162226894209035,MAY,24.071222884928375
ACR-456,Sym,Acropora,0.27102872799501615,MAY,1.1460643355217746
ACR-457,Host,Acropora,1.6434601709840155,MAY,81.03171676379557
ACR-457,Sym,Acropora,0.5634720586230778,MAY,45.396022056292
ACR-458,Host,Acropora,0.7104319888974957,MAY,33.339173903222964
ACR-458,Sym,Acropora,0.5102193374809126,MAY,13.405636348074536
ACR-459,Host,Acropora,0.5981261785106892,MAY,21.101891577857028
ACR-459,Sym,Acropora,0.23925047140426353,MAY,1.2167595402845846
ACR-460,Host,Acropora,0.7360053029574373,MAY,37.048592140333184
ACR-460,Sym,Acropora,0.2656799630187694,MAY,15.043230338495944
ACR-461,Host,Acropora,0.2935894311781865,MAY,29.58402834838747
ACR-461,Sym,Acropora,0.156581029961698,MAY,1.193930353457912
ACR-462,Host,Acropora,1.3444264213667538,MAY,123.8063571575098
ACR-462,Sym,Acropora,0.5854211252533758,MAY,80.94468139985976
ACR-463,Host,Acropora,0.8596799725218882,MAY,17.42495450186655
ACR-463,Sym,Acropora,0.3742136350977577,MAY,1.0316159670262703
ACR-464,Host,Acropora,0.3686373845766403,MAY,23.831908754252606
ACR-464,Sym,Acropora,0.2789688315715235,MAY,1.1636985545554743
ACR-465,Host,Acropora,1.1778701053973994,MAY,49.92017089161431
ACR-465,Sym,Acropora,0.5444377376059001,MAY,28.213042761577437
